4;140;0;39395,69;87709,13;46869,21;80371,97;472,47;39417,46;34501,04;75452,49;34984,53;16389,98;33566,34;16341,48;13738,21;40183,8;990,24;948,85;16262,41;4539,67;1542,22;45931,81;14413,26;15552,34;670,18;0
4;150;0;-2160,26;-6011,75;-2772,8;-2943,28;472,46;-895,45;1235,13;-3574,48;-2661,73;47,49;2588,93;-923,26;864,04;-235,36;840,24;1348,85;142,8;5033,23;1542,22;-115,11;-115,94;-2010,31;670,18;0
4;160;0;85;685;574;601;158;306;160;473;377;72;495;117;115;297;0;310;310;295;255;405;125;140;0;0
4;170;0;400;0;0;0;0;0;0;0;117,64;0;0;0;0;0;0;0;0;372,48;0;0;-112,05;0;0;0
4;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;337,39;0;427,91;0;0;0;0
4;190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,64;0;0;0;0
4;200;0;1027,49;1322,45;1413,58;1288,08;301,87;497,4;752,74;1437,46;0;0;-2157,45;0;0;0;1750;0;0;1306,5;503,9;0;0;0;0;0
4;210;0;1512,49;2007,45;1987,58;1889,08;459,87;803,4;912,74;1910,46;494,64;72;-1662,45;117;115;297;1750;310;310;2311,37;758,9;855,55;12,95;140;0;0
4;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;260;0;150,6;34,94;0;26,4;11,05;11,04;0;0;86,28;0;0;0;0;33,85;0;0;69,65;84,68;0;11,04;55,96;247,65;10,83;0
4;270;0;150,6;34,94;0;26,4;11,05;11,04;0;0;86,28;0;0;0;0;33,85;0;0;69,65;84,68;0;11,04;55,96;247,65;10,83;0
4;280;0;-497,17;-3969,36;-785,22;-1027,8;943,38;-81,01;2147,87;-1664,02;-2080,81;119,49;926,48;-806,26;979,04;95,49;2590,24;1658,85;522,45;7429,28;2301,12;751,48;-47,03;-1622,66;681,01;0
4;290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-875;0;0;-435,5;0;0;0;0;0;0
4;310;0;-549,99;-1265,54;-661,65;0;0;0;0;0;-849,64;0;-400,45;-385,53;0;-526,15;0;0;0;0;0;-1243,77;353,67;-275,95;0;0
4;320;0;0;0;-3300;-8310,85;0;2887,14;0;0;0;0;0;0;0;0;0;-792,33;0;0;0;0;0;0;0;0
4;330;0;-84,14;-168,28;-84,14;-168,28;0;-84,14;-45,07;-135,21;-135,21;-45,07;-90,14;-45,07;-45,07;-90,14;0;0;-45,07;-45,07;-45,07;-180,28;-45,07;-45,07;0;0
4;340;0;-2344,23;-503,87;-7574,59;-6006,75;-2925,99;-4372,65;0;-1789,57;-10760,74;3761,36;-1511,51;-1248;-650;-725;-352,5;-450;-1426,27;239,75;-476,15;-1978,15;0;0;-445;0
4;360;0;-30,25;0;-60,09;-16,28;-117,33;-28,74;0;-36,85;-50,47;0;0;0;0;0;-79,7;-40,47;0;0;0;0;0;0;0;0
4;370;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1187,2;0;0;0;0;0;0;0
4;410;0;-3008,61;-1937,69;-11680,47;-14502,16;-3043,32;-1598,39;-45,07;-1961,63;-11796,06;3716,29;-2002,1;-1678,6;-695,07;-1341,29;-1307,2;-1282,8;-2658,54;-240,82;-521,22;-3402,2;308,6;-321,02;-445;0
4;420;0;-3505,78;-5907,05;-12465,69;-15529,96;-2099,94;-1679,4;2102,8;-3625,65;-13876,87;3835,78;-1075,62;-2484,86;283,97;-1245,8;1283,04;376,05;-2136,09;7188,46;1779,9;-2650,72;261,57;-1943,68;236,01;0
4;430;0;2229,35;2235,13;2487,36;2367,62;2307,39;2396,53;2240,65;2514,39;2329,2;2395,26;2208,37;2076,74;1940,52;2443,44;2105,97;3223,51;2565,65;2435,56;1463,55;1645,31;3024,31;1991,53;532,37;0
4;440;0;2494,7;2276,8;2682,63;2468,99;2547,52;2581,66;2682;2773;2789,97;2633,81;2771,3;2495,48;2762,09;2447;2587,14;2799,9;2085,54;2800,39;2308,17;2863,44;2759,72;2575,14;2546,43;0
4;450;0;1218,27;-1395,12;-7295,7;-10693,35;2754,97;3298,79;7025,45;1661,74;-8757,7;8864,85;3904,05;2087,36;4986,58;3644,64;5976,15;6399,46;2515,1;12424,41;5551,62;1858,03;6045,6;2622,99;3314,81;0
4;460;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
4;470;0;0;0;0;0;0;0;0;0;0;0;0;11285,77;0;0;0;0;0;0;0;0;0;0;0;0
4;480;0;2;4;2;4;0;2;1;4;3;1;2;1;1;2;0;0;1;1;1;4;1;1;-2;0
4;485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
4;490;0;10;3;9;9;5;11;5;6;3;4;2;2;3;2;3;2;3;2;1;4;8;5;2;0
4;530;0;2;4;2;4;0;2;1;3;3;1;2;1;1;2;0;0;1;1;1;4;1;1;0;0
4;540;0;2;3;6;3;1;2;0;2;2;2;2;0;1;1;0;2;2;1;1;4;0;0;0;0
4;550;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;560;0;1;1;0;0;0;0;0;0;2;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0
4;590;0;-37348,49;-85991,72;-44863,06;-75603,38;0;-36343,7;-30287,93;-72081,26;-34718,11;-14886,63;-29009,51;-15751,29;-12642,85;-35859,2;0;0;-13866,38;493,56;0;-38104,74;-13560,58;-14095,77;0;0
5;10;0;-11675,34;-56615,56;-57065,2;-34878,28;-18455,16;-10634,62;-109101,06;-15514,15;-14183,47;-106732,81;-144684,63;-13542,08;-80548,62;0;-8153,18;-131219,76;-31560,24;-40589,05;-9209,15;-439223,5;-324622,78;-288105,11;-260269,52;0
5;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
